DV2,DV1,Productissues,BO,Advertisingassets,RDassets,Size,Profit,Liquidity,Leverage,Capitalintensity,Retainedearnings,Relativeperformance,Concentration,Salesgrowth,Salesturbulence,Industrycompetition,Industrygrowth,Industryturbulence,fyear
-2.8847232,-.46481901,-.089604594,.82072437,.43185794,.29903215,-1.7984813,.094701834,.032885954,.1868984,.29305208,.13607498,.38085708,3.7547891,.59181458,.34049609,-.45097649,.32300809,-.55830348,2011
-2.7558558,-.53064513,-.089604594,-.12265884,.28436357,.35432845,-1.7984813,.01446931,-.33109012,1.6463462,.22777179,.13608475,.081365518,3.7547891,.21351278,.41176894,-.44462976,.29248321,-.5575422,2012
-2.0091197,-.47023407,-.089604594,.41680804,.27540964,.37939292,-1.7984813,.0090501476,-.32528439,1.4926975,.097480588,.13495097,-.011887123,3.7547891,-.55944192,-.85841596,-.55819708,.22123316,-.54490411,2013
-2.1358976,-.47448191,-.089604594,-.067692436,.2706584,.41906327,-1.7984813,-.055772528,-.32766759,.94654006,.024602287,.12776771,-.029214835,3.7547891,-.68505132,-.77739459,-.62779355,-.33153203,.17736866,2014
-1.668756,-.46408555,-.089604594,-.32598493,.10275314,.17941764,-1.7984813,-.45381948,.51149929,1.3566327,.36311272,.096334226,-.034216017,3.7547891,-.85908478,-.81935513,-.4432447,-.83312792,.086171173,2015
-1.9441191,-.10816921,-.089604594,.25526643,.17330876,.35433632,-1.7984813,-.48231158,.3976678,.84377062,.68040162,.033646315,.38085708,3.7547891,-.79936433,-.68760008,-.4130598,-1.0594115,.024460087,2016
-1.4734466,-.40383443,-.089604594,-.79245359,-.030768905,.017608605,-1.7984813,-.26842561,-.37888324,.76071894,-.086902462,.054163352,.38085708,3.7547891,-.59603429,-.55120027,-.40626588,-.8787083,.2753635,2017
-1.193831,-.4202269,-.089604594,-1.4076549,-.16440287,-.1592802,-1.7174375,-.1330851,-.68130034,.66092175,-.41176111,.072935402,.38085708,3.7547891,-.15569399,-.4105159,-.4401961,.086101308,-.23343743,2018
-1.5593754,-.73531771,-.089604594,-1.2160184,-.19314727,-.20319942,-1.7472868,-.073170707,-.78148258,1.3242143,-.38590643,.054011039,.38085708,3.7547891,1.0437975,1.1029416,-.49284816,.37113485,-.33109614,2019
-.62740082,-.43967801,-.089604594,-.84580332,-.21165815,-.23910651,-1.7737894,-.34723672,-.38127962,1.6174296,.099512689,.012996936,-.058961187,3.7547891,1.1288698,.50101852,-.60715437,.41221637,-.43664628,2020
-2.509181,.13146155,-.089604594,.23089226,-.24351603,-.31206581,.46186215,.20415002,-.98953605,-.1975268,-.85827577,.28507742,-.14307757,-.554398,-.51413399,-.52910084,-.67795891,.22939773,-.59376311,2007
-3.0110667,.49679944,-.089604594,-.28531972,-.24351603,-.25238183,.45878291,.1946529,-.95431769,.32023323,-.84814334,.28635511,-.14501145,-.554398,-.35940114,-.36132964,-.68594164,.25771418,-.53689963,2008
-1.9670241,.5814482,-.089604594,.03167,-.24351603,-.21758828,.4815594,.14309926,-.85925555,.0439259,-.8690775,.28663322,-.14509562,-.554398,-.17265597,-.28616425,-.65042752,.39283979,-.4328301,2009
-2.4686615,.62636721,-.089604594,1.1929294,-.24351603,-.2043701,.5054087,.19192427,-.60735947,-.3059741,-.96950579,.31332645,-.13698332,-.554398,-.069750175,-.50089633,-.55569148,.36627206,-.47381088,2010
-2.949044,.65679431,-.089604594,1.0878464,-.24351603,-.2183163,.59708899,.022053733,-1.1463757,.63235605,-1.000264,.28549477,-.13984223,-.554398,-.38293198,-.31413192,-.42348641,.30363616,-.48084861,2011
-2.8984361,.6670832,-.089604594,1.3483772,-.24351603,-.18873331,.60609221,.091686748,-.98962831,.13632832,-.94729257,.2873857,-.14722599,-.554398,-.51034731,-.52840406,-.37986919,.19584379,-.51853323,2012
-3.3302298,.59273088,-.089604594,1.0376055,-.24351603,-.16484796,.611996,.19271713,-.9309777,-.069796018,-.99121016,.29788455,-.017241105,-.55085123,-.3459205,-.36362636,-.37762353,.058715742,-.56168073,2013
-3.1736758,.41056523,-.089604594,1.0233043,-.24351603,-.1651596,.63590133,.17832202,-.9211688,-.021359682,-1.018554,.2970826,-.14729172,-.554398,-.10494906,-.61328983,-.35305282,.037298899,-.55647558,2014
-2.498153,.49025384,-.089604594,1.2030023,-.24351603,-.15388998,.63990247,.22706565,-.92500538,-.19790468,-1.0344571,.30451766,-.14731215,-.554398,-.05367244,-.73822242,-.27996218,-.031849284,-.58791882,2015
-2.8779788,.9773255,-.089604594,.68293524,-.24351603,-.15242383,.65338123,.22459316,-.806795,-.14077514,-1.0634072,.30609,-.14824778,-.55182415,-.25055537,-.81125265,-.27814186,-.15349294,-.53748143,2016
-3.0692625,.78750592,-.089604594,1.030144,-.24351603,-.23611912,.835697,.12487501,-1.2775688,.10460297,-.97886956,.27742958,-.143254,-.55365068,-.49184176,-.73381859,-.32053915,-.17795289,-.54171634,2017
-3.8752415,1.0530713,-.089604594,.81861037,-.24351603,-.19956769,.8257916,.18137844,-1.1013949,-.007681984,-.95130539,.28478742,-.14594895,-.554398,-.50444776,-.74949324,-.4007782,-.16412863,-.52997267,2018
-3.0979414,1.2762674,-.089604594,1.1256514,-.24351603,-.20142615,.87220645,.16154535,-1.0221781,-.039926786,-.81967568,.28272039,-.14441001,-.554398,-.18778865,-.25395167,-.40413165,-.074866675,-.49239677,2019
-2.6011338,.49998423,-.089604594,1.7064053,-.24351603,-.23060299,.97362548,.39035243,-1.1200378,-.32591,-.83193886,.29469791,-.14028089,-.554398,.040008377,-.37759823,-.28661129,.015219737,-.59376311,2020
-1.8627533,-.090588644,-.089604594,.2243012,-.24351603,-.36345303,1.2432379,.30931291,-1.0766188,.078927532,-.1943149,.221784,-.12142419,-.54502958,.47864637,-.83445036,.76711941,.4707385,-.57439613,2007
-2.4822116,.028947156,-.089604594,.43359646,-.24351603,-.34026587,1.3541847,.2767376,-1.1726789,.8970778,-.29028848,.19974412,-.083108611,-.55149204,.31243312,-.75704485,.80828941,.36735976,-.54121774,2008
-2.436379,.065970689,-.089604594,.30252272,-.24351603,-.30437607,1.3425083,.11585419,-.9275291,.36904752,-.34237942,.2083265,-.086852156,-.554398,.24507064,-.73276693,.92742831,.3254627,-.53081149,2009
-1.5653843,-.056743886,-.089604594,.39591581,-.24351603,-.28470409,1.3723396,.23837458,-.8334735,-.07305631,-.38380191,.21178718,.38085708,-.554398,-.2659384,.034016863,.77727985,.0076331901,-.2021445,2010
-2.3292975,.64708626,-.089604594,.41046587,-.24351603,-.26984599,1.3905698,.32598096,-.87927568,.14187454,-.37119484,.21034317,-.12336576,-.554398,-.44022474,-.086981095,.74160087,-.10076672,-.25400794,2011
-2.2695832,.090811595,-.089604594,.56218314,-.24351603,-.36125734,1.5878561,.15797643,-1.1516091,.65223539,-.60653919,.1879715,-.069039494,-.554398,-.29693717,.0052758697,.69740385,-.011646939,-.21446377,2012
-2.0647466,.058699358,-.089604594,.52636784,-.24351603,-.33777955,1.5878561,.2326659,-.95296752,.15870509,-.60749406,.2018979,-.12098239,-.54906332,-.22390966,-.017913116,1.1297629,.033773582,-.22440328,2013
-2.2555935,.10587442,-.089604594,.13327079,-.24351603,-.31075817,1.5878561,.23686869,-1.079741,.22704117,-.58332396,.19386026,-.12312388,-.54795575,.52020168,-.29667917,1.0591996,.49658445,-.34389094,2014
-2.5869429,.25648963,-.089604594,-.091196232,-.24351603,-.28295407,1.5878561,.27847725,-1.1671619,.44895774,-.56420022,.18985321,-.13793813,-.54549628,.42647785,-.39549068,1.4027429,.43829152,-.38624457,2015
-2.4547799,.40155372,-.089604594,.11138371,-.24351603,-.26998031,1.5878561,.27609059,-1.2476171,.19468471,-.57488412,.18598175,-.13462274,-.54943913,.066023611,-.12052946,1.5382953,.21410179,-.26838779,2016
-2.6512885,.28564835,-.089604594,-.088833362,-.24351603,-.27718025,1.5878561,.39048931,-.99027824,.011928871,-.6115911,.20574033,-.13325806,-.55023521,-.32037938,.029961221,1.4659132,-.026227169,-.20388287,2017
-2.6936285,.090053037,-.089604594,.050945517,-.24351603,-.26215634,1.5878561,.29954192,-1.0971252,.13976116,-.58543462,.19532356,-.14106575,-.554398,-.73414111,-.73303241,1.22226,-.28357226,-.53092527,2018
-3.3441637,.11524388,-.089604594,-.0027773739,-.24351603,-.26735678,1.5878561,.29311594,-.9427529,.016052624,-.53292298,.19180313,-.15276106,-.554398,-.60509634,-.56846595,1.2080262,-.20331101,-.46038708,2019
-3.2283306,.22539754,-.089604594,.10815045,-.24351603,-.26055217,1.5878561,.19982114,-.97245497,-.16193511,-.61637795,.17996965,-.14979631,-.54846215,-.42151701,-.75151783,1.1790687,-.089131184,-.53884876,2020
-5.3827047,-1.2043837,-.089604594,.66204298,.18839906,-.47216991,-1.4649093,.41033065,-.20219934,.27896398,1.1791719,.2737712,-.14921713,.74425697,1.6230025,.35294807,1.8793414,-.46683618,-.41957816,2018
-3.3151867,-1.2043837,-.089604594,.93836749,.24577214,-.47216991,-1.4995244,.37329832,.10610415,.68714249,1.2810535,.3021124,-.14788705,.72561598,1.3309224,.33557001,1.9774758,-.29594684,-.45561484,2019
-4.4827509,.32223773,-.089604594,.024954606,-.24351603,-.38669673,1.4402198,.45931974,-.85201079,-.53985059,-.19039246,.36575818,.057279222,-.54152924,.19503011,-.59215492,2.1175635,.49735314,-.35778201,2007
-4.4882946,.17755061,-.089604594,-.37311676,-.24351603,-.35450587,1.4746678,.49203822,-.83677715,-.30193934,-.23853388,.37086353,.38085708,-.54301667,.35979414,-.8088187,1.8444713,.63308132,-.45323697,2008
-4.2482038,.36075988,-.089604594,.031172542,-.24351603,-.31453109,1.4423895,.37325358,-.81019968,-.26753303,-.17304458,.3861309,.26872393,-.554398,.33337748,-.85841596,1.8850813,.66351348,-.54100037,2009
-4.4916196,.31895909,.23021112,.16150023,-.24351603,-.31197634,1.517053,.37065724,-.94058979,-.3697204,-.38180429,.37210929,.17590685,-.55374992,-.11453277,-.11768214,1.5662687,.30805123,-.16468072,2010
-4.9007621,.52321917,-.089604594,.046344213,-.24351603,-.29209709,1.53953,.43632767,-.88804454,-.19132213,-.38087818,.38046524,.11156603,-.5364061,-.51901883,-.23849095,1.6578959,.10611457,-.27287883,2011
-4.6773806,.42005956,-.089604594,.45535928,-.24351603,-.27119112,1.5385998,.35464022,-.86354673,-.26913521,-.36023715,.38939813,-.028079059,-.53612596,-.53918308,-.29514831,1.6005822,.15190479,-.2505675,2012
-4.2775178,.52800006,-.089604594,-.52483416,-.24351603,-.25968897,1.5575749,.34846243,-.80984789,-.38896742,-.3692852,.39077708,-.11019355,-.53534627,-.44474602,-.26379341,1.5390785,.26841617,-.248041,2013
-3.9830618,.40598387,-.089604594,-.26268649,-.24351603,-.24322385,1.5463125,.37959531,-.99119258,-.32502806,-.29779562,.39077708,-.13478929,-.5278402,-.18039174,-.69204563,1.3563828,.44965902,-.55714697,2014
-5.4179134,.32040885,-.089604594,-.1921753,-.24351603,-.21517208,1.4997265,.51650554,-.98124784,.061739299,-.2660546,.39077708,-.1322262,-.55204535,-.29617962,-.63131851,1.1249099,.35851657,-.57252008,2015
-4.8685017,.49118677,.23021112,.38758379,-.24351603,-.22699919,1.4916108,.31626067,-1.0407072,-.11475552,-.43897659,.39077708,-.13656764,-.53641683,-.63665426,-.7148115,.49043316,.18287714,-.52383065,2016
-5.2935891,.38867804,-.089604594,.48110139,-.24351603,-.21164443,1.4378303,.3596783,-.67568398,-.423987,-.22060616,.39077708,-.14353955,-.52394462,-1.2543331,.049456801,.3892484,.015022386,-.45832813,2017
-4.7280841,.33497822,.23021112,.88576394,-.24351603,-.21918167,1.4584903,.45732623,-1.2775688,-.4992286,-.18816642,.39077708,-.14227711,-.5226531,-1.418856,-.089901023,.54653805,-.011766151,-.48183304,2018
-4.9323893,.41245779,.23021112,.16199759,-.24351603,-.21618918,1.4611884,.47534963,-1.2038015,-.31710863,-.16936067,.39077708,-.14580196,-.48120788,-1.3489447,.37535882,.61793143,.060065053,-.41734022,2019
-3.7163234,.38619015,-.089604594,.71887487,-.24351603,-.24139661,1.5179325,.36776567,-.832129,-.058678135,-.13357934,.39077708,-.140982,-.48249689,-.73047429,.53172165,.51009429,.19253561,-.48650298,2020
-6.2356982,.44676852,-.089604594,.35748911,-.23031637,-.22840786,-1.0406724,-.31610781,1.7519715,-.99638402,-1.0247089,-.1421625,-.15123294,-.26772141,-1.1174644,-.46417364,-.67795891,.22939773,-.59376311,2007
-4.9486685,-.20167942,-.089604594,.0024457327,-.21808277,-.13360442,-1.0553132,-.25771376,1.4679362,-.99638402,-.91816324,-.16979256,-.15214866,-.34178364,-.54843628,.23046999,-.68594164,.25771418,-.53689963,2008
-.70673662,-.2616483,-.089604594,.93650216,-.11324685,.013076682,-1.1316093,-.69429308,.76030493,-.99638402,-.75176102,-.28215641,-.15814844,-.32430235,.6414361,.5941003,-.65042752,.39283979,-.4328301,2009
.82802027,-.088801607,-.089604594,.43285039,-.076319687,.18400852,-1.2053802,-.7585991,.32302949,-.99638402,-.63959312,-.4104526,-.15688975,-.32396734,1.0392846,.11373076,-.55569148,.36627206,-.47381088,2010
2.1559803,-.22636878,-.089604594,.6057086,-.087174729,.25636572,-1.2316315,-.457468,.034470249,-.98908085,-.69295895,-.46983787,-.14750949,-.33048078,1.0170832,-.42546177,-.42348641,.30363616,-.48084861,2011
.71161216,-.29338992,-.089604594,.60894185,-.013916066,.67550063,-1.4659594,-1.3179337,.045356248,-.97506732,-.45734277,-1.0276334,-.16126011,-.32417512,.49632838,-.34249848,-.37986919,.19584379,-.51853323,2012
-.24969174,-.30641913,-.089604594,1.1446781,.039059684,.76700282,-1.5466964,-1.2288791,-.75508755,-.7360726,-.3675974,-1.1938093,-.039640803,-.32015666,-.035343442,-.69969118,-.37762353,.058715742,-.56168073,2013
-7.1007471,-.37241456,-.089604594,.72098887,.073128335,.55555332,-1.5018207,-.6049794,-.27513087,-.89123762,-.53197503,-1.1938093,-.15958811,-.3121033,-.4171285,-.52339339,-.35305282,.037298899,-.55647558,2014
-10.68255,-.1719909,-.089604594,.90852147,.12754267,.42297214,-1.471347,-.11415909,.14221235,-.83832759,-.55587643,-1.1831652,-.15268746,-.30226398,-.60259575,-.67216861,-.27996218,-.031849284,-.58791882,2015
-1.762604,-.18510032,-.089604594,.58108556,.019685345,.04358441,-1.2207937,.6736871,1.6431592,-.9454338,-.82467371,-.53213555,-.12594286,-.29245898,-.64248133,-.72579956,-.27814186,-.15349294,-.53748143,2016
-1.0446322,-.35581353,-.089604594,.98798645,.0629704,.023456188,-1.2401433,-.073143624,1.7519715,-.98649496,-.82512414,-.56668121,-.14779504,-.28581548,-.50001192,-.62912983,-.32053915,-.17795289,-.54171634,2017
1.8809544,-.28043273,-.089604594,.82370889,.086081766,.025654836,-1.2694503,-.38935325,1.5761974,-.9818387,-.81425911,-.64176822,-.15495124,-.2913247,-.26801088,-.85841596,-.4007782,-.16412863,-.52997267,2018
-.34032702,-.38821295,-.089604594,.28001383,.027897799,-.019053463,-1.2450292,.11511607,1.5457885,-.85175669,-.44612736,-.59562659,-.14514007,-.39897022,-.32567301,-.80953932,-.40413165,-.074866675,-.49239677,2019
2.0728972,-.79138488,-.089604594,.64836347,.0025747041,-.031161411,-1.2175276,-1.0030509,.093764216,.23892997,.6352405,-.64086658,-.16126011,-.40425256,-.75206023,-.14859311,-.28661129,.015219737,-.59376311,2020
-5.2911868,-.45629206,-.089604594,-1.5049032,-.24351603,-.046397574,-.22936092,.43246427,.5485006,-.11645978,.21051142,.28429857,-.10083403,-.27748159,.6775561,-.71914655,-.80599874,-.36332783,-.53700143,2007
-5.5058804,-.25292704,-.089604594,-1.5049032,-.24351603,.10000129,-.20298696,.38540715,.40372881,.71175516,.58650577,.26949912,-.075663954,-.27465171,.56624901,-.84134012,-.84427917,-.70238417,-.23921616,2008
-6.2417645,-.30705833,-.089604594,-1.4508072,-.24351603,.097270086,-.08258114,.66035068,.46679726,-.30346668,.5681361,.2979562,.13368744,-.27543443,.49715003,-.81479639,-.73335069,-.8561399,-.23923433,2009
-6.1459432,-.43617555,-.089604594,-1.2308171,-.24351603,.17898023,-.064054027,.6736871,.35746378,-.36819223,.68932599,.30311453,-.070591956,-.36765367,.14629909,-.48195216,-.62092555,-1.0936205,-.250366,2010
-7.2712736,-.44623947,-.089604594,-1.5003018,-.24351603,.21080825,-.0050785379,.6736871,.4371438,-.53182739,.5757603,.30263931,-.096222721,-.33806399,.063338034,-.54785055,-.69372976,-.41084048,.36247709,2011
-7.5944643,-.35369274,-.089604594,-1.2638965,-.24351603,.27680722,.022627072,.6736871,.55293375,-.39565188,.50526834,.25677651,-.061732922,-.2740778,.21937382,-.38684493,-.77477634,.59775519,.2337874,2012
-6.5014043,-.44223905,-.089604594,-1.5049032,-.24351603,.34938234,.05044134,.6736871,.93269134,-.58752853,.063699886,.29299033,-.086049981,-.27080631,.19147936,-.45290843,-.80099648,1.2465876,.26653802,2013
-6.4632444,-.43989059,-.089604594,-1.2657619,-.24351603,.51468182,.012038255,.6736871,.67014676,-.6202774,.28468516,.26405174,-.11254437,-.27047426,.17867622,-.54596233,-.81713581,1.2308967,-.21353985,2014
-5.3224559,-.30844557,-.089604594,-1.5049032,-.24351603,.58450472,.03573342,.6736871,.47215262,-.45115766,.6750859,.25069535,-.10907219,-.43564692,-.11673316,-.61510521,-.8691265,.5394702,.09393736,2015
-5.0009823,-.17807055,-.089604594,-1.5049032,-.24351603,.5710541,.083935477,.6736871,.40619516,-.48805055,.94951713,.26349166,-.11696275,-.43778661,-.49320918,-.674281,-.81394517,-.1797674,.20976289,2016
-5.343977,-.40862453,-.089604594,-1.5049032,-.24351603,.42027736,.18162329,.47035745,.006409327,-.36546603,1.1087645,.2671628,.38085708,-.41213155,-.68504596,-.6683535,-.84693712,-.67116004,-.36036077,2017
-4.7126112,-.28052309,-.089604594,-1.5049032,-.24351603,.4519718,.17712611,.57956994,.092942938,-.20390145,1.0995994,.24687651,-.1337595,-.41222697,-.67303872,-.64851129,-.86337894,-.63158464,-.26818147,2018
-3.1707997,-.17621183,-.089604594,-1.5049032,-.24351603,.38253745,.23121428,.5657919,.010138042,-.35209715,1.0774249,.27036941,-.13254823,-.4126887,-.53537893,-.53746033,-.85667324,-.29916644,-.25344715,2019
-3.5679307,-.2566348,-.089604594,-.59049541,-.24351603,.37343669,.24436808,.58607119,.011079379,-.25564101,1.1103892,.28045934,-.13552444,-.4124513,-.41054213,-.72005123,-.86053169,-.15704802,-.42982391,2020
-3.411247,-.090353571,-.089604594,-.8431918,-.24351603,-.47216991,-.82758236,.43316779,-.74795669,-.46374843,-.36140057,.23329267,-.15281013,-.554398,1.3863939,.66205949,-.67498434,.9169386,-.43063274,2007
-4.3483372,-.0095391488,-.089604594,-1.017418,-.24351603,-.47216991,-.85309595,.44503158,-.50821579,.10132414,-.17681244,.26048619,-.15066408,-.554398,1.6230025,.13773093,-.53469169,.86362398,-.52292317,2008
-4.5510654,.23267055,-.089604594,-1.1300868,-.24351603,-.47216991,-.86223018,.17420545,-.47892374,-.096965112,-.11235268,.2761516,-.15032691,-.554398,1.6230025,-.041099675,-.33395752,.73274541,-.59376311,2009
-3.6428146,.18734486,-.089604594,-1.1992301,-.24351603,-.47216991,-.91950774,.12643933,-.64204937,-.53420919,-.043810647,.2848877,.35416496,-.554398,.87532949,1.1644006,-.41350159,.18997219,-.019074626,2010
-4.7302971,.29214612,-.089604594,-1.2423824,-.24351603,-.47216991,-.88973349,.25727147,-.052565366,-.4688797,-.066858232,.28883907,.38085708,-.53895378,-.16365643,1.2309519,-.52120316,-.25411415,-.047161184,2011
-4.1149325,.30630165,-.089604594,-1.0241333,-.24351603,-.47216991,-.8393696,.22152837,.11579958,-.04703166,.1549394,.29312429,.29987285,-.54436618,-.48645774,.65051824,-.37686855,-.32533836,-.14383483,2012
-2.5270875,.20032774,-.089604594,-.9853335,-.24351603,-.47216991,-.82819426,.1466675,-.097480908,-.50287753,.41235563,.30023712,-.09553159,-.554398,-.59236622,.51078147,-.13226263,-.12486485,-.044749178,2013
-4.2881589,.63894564,-.089604594,-1.009459,-.24351603,-.43731022,-.87573284,.056296419,-.075129807,-.48638004,.54338312,.28198251,-.12757209,-.554398,.0035598958,-.29427129,-.19680478,.023589207,-.19101079,2014
-5.2131591,.56488323,-.089604594,-1.5049032,-.24351603,-.39767981,-.96900165,-.50878072,-.038059235,.20248866,.70760679,.23718739,.38085708,-.554398,-.16526538,-.20291884,-.19890243,-.050060526,-.19236806,2015
-5.6155953,1.1100582,-.089604594,-1.2560619,-.24351603,-.33533099,-1.0293496,-.14085564,-.18977509,-.64202225,.9232747,.23031642,-.034693975,-.554398,-.82944924,-.4638527,.0929019,-.34691167,-.35087129,2016
-6.9146576,.28597245,-.089604594,-1.4286714,-.24351603,-.29569167,-.99718881,-.41924986,.065711975,-.74025893,.88835633,.20820801,-.026275305,-.554398,-1.0229455,-.45916229,-.090551138,-.47231913,-.38307673,2017
-6.5518484,-.04788908,-.089604594,-1.5049032,-.24351603,-.29654014,-.82860845,.53290445,-.094739877,-.59153306,1.201543,.22654913,-.033102967,-.554398,-.82759714,-.095843084,-.073142223,-.37982395,-.4386754,2018
